# Jensen ScatterPoint Data (x/ro = 6). Column 1 = theta coordinate, Column 2 = velocity coordinate. Each row represents one coordinate point.
-20.684755314358004, 1.0035321577581482
-16.781017433862935, 0.9913990723201286
-14.555058869295959, 0.9749126904994299
-15.450618657685414, 0.9644518470362085
-14.606454507062729, 0.9534384960861865
-15.01847824753666, 0.9337921499427868
-10.271312192138723, 0.9124861785512146
-5.892011334026073, 0.7611059612280985
-2.4130541064816384, 0.76122792291881
0.41566857261013723, 0.7374007089899438
2.443527005928118, 0.7663061553855026
3.894380474914634, 0.7381361590128117
4.258933781460783, 0.7264924974284661
7.464844016955489, 0.8094269728092017
12.882729278340776, 0.9108439013021516
15.44110354302218, 0.9630808294095901
18.544222502983345, 1.0030669159638395
21.119278883980456, 1.0135866374846454
22.500337322204928, 1.0099540716104378
21.78693152446857, 0.993978141521122
25.36254689654811, 1.0523857003422288
25.914896674265947, 1.0211167204921927
30.700946780193846, 1.0525728484538381
