# Jensen ScatterPoint Data (x/ro = 16). Column 1 = theta coordinate, Column 2 = velocity coordinate. Each row represents one coordinate point.
-29.183038283929815, 0.9703735150945313
-27.152028795641066, 0.9984075927146194
-25.112997366824064, 0.999694228630514
-18.21504009668001, 0.9999338450359033
-17.786230912079017, 0.9701615066662846
-13.6543845895397, 0.9934053397995035
-12.738607151507882, 0.9399417107048629
-10.587997822616138, 0.96919574837152
-8.543132255233147, 0.9510296994116375
-7.1201493956197055, 1.006398278929123
0.21500363331397665, 0.948902322455964
0.826858915423216, 0.9088019961088378
4.60683375570067, 0.9052858858123647
5.3175047597715235, 0.9357057093817636
6.208304792067651, 0.9655238874115437
6.222525504822279, 0.918107968026837
7.725180819227653, 0.9078258197094912
15.426972993668393, 1.0278501980742134
15.675106199553582, 1.0005031944513174
19.401297574925707, 0.9763165228534146
20.543877149710767, 0.9666297692129382
